user_id,email,mobile,password,role,name,is_active
981,farmer890@krishi.com,9599636682,Farmer@123,FARMER,Arif Wagh,True
982,farmer891@krishi.com,9373519212,Farmer@123,FARMER,Sunita Patil,True
983,farmer892@krishi.com,9950043796,Farmer@123,FARMER,Avinash Kadam,True
984,farmer893@krishi.com,9680423935,Farmer@123,FARMER,Mahadevi Pawar,True
985,farmer894@krishi.com,9966053258,Farmer@123,FARMER,Shriram Patil,True
986,farmer895@krishi.com,9350038426,Farmer@123,FARMER,Avinash Pawar,True
987,farmer896@krishi.com,9659462022,Farmer@123,FARMER,Shriram Pawar,True
988,farmer897@krishi.com,9444663392,Farmer@123,FARMER,Avinash Pawar,True
989,farmer898@krishi.com,9732786806,Farmer@123,FARMER,Ankush Wagh,True
990,farmer899@krishi.com,9328378067,Farmer@123,FARMER,Ankush Patil,True
991,farmer900@krishi.com,9294017921,Farmer@123,FARMER,Rohini Jadhav,True
992,farmer901@krishi.com,9411166502,Farmer@123,FARMER,Shriram Pawar,True
993,farmer902@krishi.com,9706052959,Farmer@123,FARMER,Shriram Kadam,True
994,farmer903@krishi.com,9937130524,Farmer@123,FARMER,Sunita Wagh,True
995,farmer904@krishi.com,9364467808,Farmer@123,FARMER,Mahadevi Kadam,True
996,farmer905@krishi.com,9501622832,Farmer@123,FARMER,Rohini Patil,True
997,farmer906@krishi.com,9499075839,Farmer@123,FARMER,Arif Kadam,True
998,farmer907@krishi.com,9945407997,Farmer@123,FARMER,Mahadevi Wagh,True
999,farmer908@krishi.com,9439076359,Farmer@123,FARMER,Sunita Patil,True
1000,farmer909@krishi.com,9470356811,Farmer@123,FARMER,Shriram Pawar,True
1001,farmer910@krishi.com,9751908013,Farmer@123,FARMER,Mahadevi Patil,True
1002,farmer911@krishi.com,9136055263,Farmer@123,FARMER,Ankush Pawar,True
1003,farmer912@krishi.com,9622177326,Farmer@123,FARMER,Sunita Pawar,True
1004,farmer913@krishi.com,9329333111,Farmer@123,FARMER,Shriram Shaikh,True
1005,farmer914@krishi.com,9557360319,Farmer@123,FARMER,Mahadevi Kadam,True
1006,farmer915@krishi.com,9923827298,Farmer@123,FARMER,Sunita Pawar,True
1007,farmer916@krishi.com,9240556896,Farmer@123,FARMER,Shriram Patil,True
1008,farmer917@krishi.com,9463830090,Farmer@123,FARMER,Ankush Wagh,True
1009,farmer918@krishi.com,9506091329,Farmer@123,FARMER,Mahadevi Patil,True
1010,farmer919@krishi.com,9154758156,Farmer@123,FARMER,Mahadevi Pawar,True
1011,farmer920@krishi.com,9496890729,Farmer@123,FARMER,Rohini Jadhav,True
1012,farmer921@krishi.com,9592075406,Farmer@123,FARMER,Avinash Patil,True
1013,farmer922@krishi.com,9742170818,Farmer@123,FARMER,Arif Kadam,True
1014,farmer923@krishi.com,9228758857,Farmer@123,FARMER,Arif Patil,True
1015,farmer924@krishi.com,9376159636,Farmer@123,FARMER,Shriram Pawar,True
1016,farmer925@krishi.com,9350405058,Farmer@123,FARMER,Arif Patil,True
1017,farmer926@krishi.com,9819107969,Farmer@123,FARMER,Sunita Kadam,True
1018,farmer927@krishi.com,9296140722,Farmer@123,FARMER,Avinash Wagh,True
1019,farmer928@krishi.com,9498262755,Farmer@123,FARMER,Ankush Jadhav,True
1020,farmer929@krishi.com,9338072039,Farmer@123,FARMER,Ankush Patil,True
1021,farmer930@krishi.com,9374729931,Farmer@123,FARMER,Shriram Patil,True
1022,farmer931@krishi.com,9693601985,Farmer@123,FARMER,Mahadevi Patil,True
1023,farmer932@krishi.com,9376921502,Farmer@123,FARMER,Rohini Pawar,True
1024,farmer933@krishi.com,9861936078,Farmer@123,FARMER,Arif Jadhav,True
1025,farmer934@krishi.com,9917815280,Farmer@123,FARMER,Avinash Patil,True
1026,farmer935@krishi.com,9208508882,Farmer@123,FARMER,Ankush Shaikh,True
1027,farmer936@krishi.com,9910622194,Farmer@123,FARMER,Mahadevi Wagh,True
1028,farmer937@krishi.com,9826804211,Farmer@123,FARMER,Arif Shaikh,True
1029,farmer938@krishi.com,9733277544,Farmer@123,FARMER,Sunita Kadam,True
1030,farmer939@krishi.com,9913786565,Farmer@123,FARMER,Arif Patil,True
1031,farmer940@krishi.com,9605437522,Farmer@123,FARMER,Shriram Shaikh,True
1032,farmer941@krishi.com,9375962955,Farmer@123,FARMER,Avinash Patil,True
1033,farmer942@krishi.com,9502635095,Farmer@123,FARMER,Avinash Kadam,True
1034,farmer943@krishi.com,9281008353,Farmer@123,FARMER,Avinash Wagh,True
1035,farmer944@krishi.com,9967104557,Farmer@123,FARMER,Ankush Jadhav,True
1036,farmer945@krishi.com,9113544245,Farmer@123,FARMER,Avinash Jadhav,True
1037,farmer946@krishi.com,9309491056,Farmer@123,FARMER,Rohini Patil,True
1038,farmer947@krishi.com,9268530403,Farmer@123,FARMER,Rohini Wagh,True
1039,farmer948@krishi.com,9183522607,Farmer@123,FARMER,Sunita Shaikh,True
1040,farmer949@krishi.com,9904327421,Farmer@123,FARMER,Ankush Kadam,True
1041,farmer950@krishi.com,9204139452,Farmer@123,FARMER,Avinash Patil,True
1042,farmer951@krishi.com,9774707841,Farmer@123,FARMER,Mahadevi Kadam,True
1043,farmer952@krishi.com,9464835004,Farmer@123,FARMER,Shriram Wagh,True
1044,farmer953@krishi.com,9612752836,Farmer@123,FARMER,Mahadevi Jadhav,True
1045,farmer954@krishi.com,9493023952,Farmer@123,FARMER,Ankush Shaikh,True
1046,farmer955@krishi.com,9337995832,Farmer@123,FARMER,Arif Patil,True
1047,farmer956@krishi.com,9293530866,Farmer@123,FARMER,Arif Kadam,True
1048,farmer957@krishi.com,9694180900,Farmer@123,FARMER,Ankush Kadam,True
1049,farmer958@krishi.com,9260408428,Farmer@123,FARMER,Shriram Kadam,True
1050,farmer959@krishi.com,9542147205,Farmer@123,FARMER,Ankush Wagh,True
1051,farmer960@krishi.com,9127294571,Farmer@123,FARMER,Shriram Pawar,True
1052,farmer961@krishi.com,9418419265,Farmer@123,FARMER,Shriram Wagh,True
1053,farmer962@krishi.com,9379894583,Farmer@123,FARMER,Avinash Patil,True
1054,farmer963@krishi.com,9441521687,Farmer@123,FARMER,Avinash Kadam,True
1055,farmer964@krishi.com,9222587137,Farmer@123,FARMER,Ankush Pawar,True
1056,farmer965@krishi.com,9161045360,Farmer@123,FARMER,Arif Jadhav,True
1057,farmer966@krishi.com,9326729760,Farmer@123,FARMER,Sunita Kadam,True
1058,farmer967@krishi.com,9996877533,Farmer@123,FARMER,Shriram Patil,True
1059,farmer968@krishi.com,9376803277,Farmer@123,FARMER,Rohini Wagh,True
1060,farmer969@krishi.com,9491142620,Farmer@123,FARMER,Avinash Shaikh,True
1061,farmer970@krishi.com,9356275331,Farmer@123,FARMER,Ankush Patil,True
1062,farmer971@krishi.com,9518915308,Farmer@123,FARMER,Shriram Kadam,True
1063,farmer972@krishi.com,9274154148,Farmer@123,FARMER,Mahadevi Jadhav,True
1064,farmer973@krishi.com,9415169448,Farmer@123,FARMER,Ankush Jadhav,True
1065,farmer974@krishi.com,9117210500,Farmer@123,FARMER,Avinash Pawar,True
1066,farmer975@krishi.com,9466044987,Farmer@123,FARMER,Sunita Wagh,True
1067,farmer976@krishi.com,9575676478,Farmer@123,FARMER,Mahadevi Pawar,True
1068,farmer977@krishi.com,9407513715,Farmer@123,FARMER,Ankush Shaikh,True
1069,farmer978@krishi.com,9567345470,Farmer@123,FARMER,Mahadevi Kadam,True
1070,farmer979@krishi.com,9334360175,Farmer@123,FARMER,Shriram Pawar,True
1071,farmer980@krishi.com,9294010619,Farmer@123,FARMER,Ankush Wagh,True
1072,farmer981@krishi.com,9660120358,Farmer@123,FARMER,Rohini Wagh,True
1073,farmer982@krishi.com,9864094322,Farmer@123,FARMER,Ankush Wagh,True
1074,farmer983@krishi.com,9744945147,Farmer@123,FARMER,Mahadevi Patil,True
1075,farmer984@krishi.com,9753431780,Farmer@123,FARMER,Arif Kadam,True
1076,farmer985@krishi.com,9917417808,Farmer@123,FARMER,Shriram Wagh,True
1077,farmer986@krishi.com,9321225083,Farmer@123,FARMER,Ankush Pawar,True
1078,farmer987@krishi.com,9819299147,Farmer@123,FARMER,Arif Jadhav,True
1079,farmer988@krishi.com,9971431382,Farmer@123,FARMER,Ankush Pawar,True
1080,farmer989@krishi.com,9430760126,Farmer@123,FARMER,Ankush Patil,True
1081,farmer990@krishi.com,9170539785,Farmer@123,FARMER,Arif Jadhav,True
1082,farmer991@krishi.com,9657875434,Farmer@123,FARMER,Avinash Jadhav,True
1083,farmer992@krishi.com,9159455019,Farmer@123,FARMER,Sunita Shaikh,True
1084,farmer993@krishi.com,9459939092,Farmer@123,FARMER,Shriram Jadhav,True
1085,farmer994@krishi.com,9629373090,Farmer@123,FARMER,Mahadevi Patil,True
1086,farmer995@krishi.com,9539715280,Farmer@123,FARMER,Rohini Kadam,True
1087,farmer996@krishi.com,9243110392,Farmer@123,FARMER,Rohini Jadhav,True
1088,farmer997@krishi.com,9385894014,Farmer@123,FARMER,Ankush Wagh,True
1089,farmer998@krishi.com,9704653657,Farmer@123,FARMER,Rohini Shaikh,True
1090,farmer999@krishi.com,9139374990,Farmer@123,FARMER,Ankush Jadhav,True
1091,farmer1000@krishi.com,9498535728,Farmer@123,FARMER,Sunita Pawar,True
1092,farmer1001@krishi.com,9104981608,Farmer@123,FARMER,Shriram Pawar,True
1093,farmer1002@krishi.com,9578639080,Farmer@123,FARMER,Sunita Patil,True
1094,farmer1003@krishi.com,9229677902,Farmer@123,FARMER,Shriram Jadhav,True
1095,farmer1004@krishi.com,9362772598,Farmer@123,FARMER,Rohini Shaikh,True
1096,farmer1005@krishi.com,9936578407,Farmer@123,FARMER,Arif Kadam,True
1097,farmer1006@krishi.com,9718810062,Farmer@123,FARMER,Rohini Patil,True
1098,farmer1007@krishi.com,9413040477,Farmer@123,FARMER,Rohini Patil,True
1099,farmer1008@krishi.com,9884847183,Farmer@123,FARMER,Avinash Kadam,True
1100,farmer1009@krishi.com,9651166785,Farmer@123,FARMER,Mahadevi Pawar,True
1101,farmer1010@krishi.com,9963827604,Farmer@123,FARMER,Sunita Wagh,True
1102,farmer1011@krishi.com,9122213362,Farmer@123,FARMER,Ankush Patil,True
1103,farmer1012@krishi.com,9340194954,Farmer@123,FARMER,Sunita Wagh,True
1104,farmer1013@krishi.com,9280260241,Farmer@123,FARMER,Mahadevi Shaikh,True
1105,farmer1014@krishi.com,9368927314,Farmer@123,FARMER,Sunita Patil,True
1106,farmer1015@krishi.com,9120885531,Farmer@123,FARMER,Mahadevi Jadhav,True
1107,farmer1016@krishi.com,9893225274,Farmer@123,FARMER,Ankush Shaikh,True
1108,farmer1017@krishi.com,9118991640,Farmer@123,FARMER,Rohini Pawar,True
1109,farmer1018@krishi.com,9783798727,Farmer@123,FARMER,Sunita Kadam,True
1110,farmer1019@krishi.com,9661471702,Farmer@123,FARMER,Ankush Jadhav,True
1111,farmer1020@krishi.com,9576969375,Farmer@123,FARMER,Mahadevi Shaikh,True
1112,farmer1021@krishi.com,9200831097,Farmer@123,FARMER,Arif Wagh,True
1113,farmer1022@krishi.com,9148501589,Farmer@123,FARMER,Shriram Patil,True
1114,farmer1023@krishi.com,9599123896,Farmer@123,FARMER,Avinash Pawar,True
1115,farmer1024@krishi.com,9637682160,Farmer@123,FARMER,Rohini Shaikh,True
1116,farmer1025@krishi.com,9218154554,Farmer@123,FARMER,Mahadevi Patil,True
1117,farmer1026@krishi.com,9535563923,Farmer@123,FARMER,Ankush Pawar,True
1118,farmer1027@krishi.com,9735453384,Farmer@123,FARMER,Ankush Wagh,True
1119,farmer1028@krishi.com,9258076841,Farmer@123,FARMER,Arif Pawar,True
1120,farmer1029@krishi.com,9596127478,Farmer@123,FARMER,Arif Kadam,True
1121,farmer1030@krishi.com,9276440519,Farmer@123,FARMER,Rohini Patil,True
1122,farmer1031@krishi.com,9781816911,Farmer@123,FARMER,Avinash Jadhav,True
1123,farmer1032@krishi.com,9551491337,Farmer@123,FARMER,Sunita Pawar,True
1124,farmer1033@krishi.com,9664375267,Farmer@123,FARMER,Mahadevi Kadam,True
1125,farmer1034@krishi.com,9155797793,Farmer@123,FARMER,Rohini Shaikh,True
1126,farmer1035@krishi.com,9463513748,Farmer@123,FARMER,Avinash Wagh,True
1127,farmer1036@krishi.com,9459792135,Farmer@123,FARMER,Arif Kadam,True
1128,farmer1037@krishi.com,9706046246,Farmer@123,FARMER,Rohini Shaikh,True
1129,farmer1038@krishi.com,9975145968,Farmer@123,FARMER,Avinash Pawar,True
1130,farmer1039@krishi.com,9157502286,Farmer@123,FARMER,Shriram Pawar,True
1131,farmer1040@krishi.com,9257441918,Farmer@123,FARMER,Arif Shaikh,True
1132,farmer1041@krishi.com,9367667133,Farmer@123,FARMER,Rohini Kadam,True
1133,farmer1042@krishi.com,9812017949,Farmer@123,FARMER,Arif Patil,True
1134,farmer1043@krishi.com,9491305848,Farmer@123,FARMER,Mahadevi Pawar,True
1135,farmer1044@krishi.com,9301322066,Farmer@123,FARMER,Mahadevi Shaikh,True
1136,farmer1045@krishi.com,9564973733,Farmer@123,FARMER,Ankush Pawar,True
1137,farmer1046@krishi.com,9818484007,Farmer@123,FARMER,Mahadevi Wagh,True
1138,farmer1047@krishi.com,9249686801,Farmer@123,FARMER,Avinash Kadam,True
1139,farmer1048@krishi.com,9933845971,Farmer@123,FARMER,Avinash Jadhav,True
1140,farmer1049@krishi.com,9150210165,Farmer@123,FARMER,Rohini Patil,True
1141,farmer1050@krishi.com,9136908431,Farmer@123,FARMER,Rohini Jadhav,True
1142,farmer1051@krishi.com,9766714113,Farmer@123,FARMER,Shriram Jadhav,True
1143,farmer1052@krishi.com,9769446580,Farmer@123,FARMER,Shriram Jadhav,True
1144,farmer1053@krishi.com,9682241266,Farmer@123,FARMER,Rohini Patil,True
1145,farmer1054@krishi.com,9767070469,Farmer@123,FARMER,Mahadevi Shaikh,True
1146,farmer1055@krishi.com,9230673949,Farmer@123,FARMER,Sunita Patil,True
1147,farmer1056@krishi.com,9565672458,Farmer@123,FARMER,Ankush Patil,True
1148,farmer1057@krishi.com,9408725305,Farmer@123,FARMER,Mahadevi Shaikh,True
1149,farmer1058@krishi.com,9473182834,Farmer@123,FARMER,Arif Wagh,True
1150,farmer1059@krishi.com,9229258394,Farmer@123,FARMER,Mahadevi Pawar,True
1151,farmer1060@krishi.com,9651665857,Farmer@123,FARMER,Shriram Patil,True
1152,farmer1061@krishi.com,9600811739,Farmer@123,FARMER,Sunita Pawar,True
1153,farmer1062@krishi.com,9259351162,Farmer@123,FARMER,Avinash Patil,True
1154,farmer1063@krishi.com,9649361169,Farmer@123,FARMER,Ankush Shaikh,True
1155,farmer1064@krishi.com,9536523328,Farmer@123,FARMER,Sunita Shaikh,True
1156,farmer1065@krishi.com,9394325533,Farmer@123,FARMER,Ankush Jadhav,True
1157,farmer1066@krishi.com,9194325239,Farmer@123,FARMER,Arif Pawar,True
1158,farmer1067@krishi.com,9408343670,Farmer@123,FARMER,Rohini Kadam,True
1159,farmer1068@krishi.com,9754931617,Farmer@123,FARMER,Arif Pawar,True
1160,farmer1069@krishi.com,9337958424,Farmer@123,FARMER,Arif Kadam,True
1161,farmer1070@krishi.com,9316028117,Farmer@123,FARMER,Sunita Jadhav,True
1162,farmer1071@krishi.com,9493863266,Farmer@123,FARMER,Avinash Pawar,True
1163,farmer1072@krishi.com,9426096737,Farmer@123,FARMER,Sunita Kadam,True
1164,farmer1073@krishi.com,9603547969,Farmer@123,FARMER,Rohini Shaikh,True
1165,farmer1074@krishi.com,9133245564,Farmer@123,FARMER,Ankush Shaikh,True
1166,farmer1075@krishi.com,9337920353,Farmer@123,FARMER,Ankush Pawar,True
1167,farmer1076@krishi.com,9686172413,Farmer@123,FARMER,Avinash Pawar,True
1168,farmer1077@krishi.com,9525689647,Farmer@123,FARMER,Mahadevi Shaikh,True
1169,farmer1078@krishi.com,9274262382,Farmer@123,FARMER,Rohini Wagh,True
1170,farmer1079@krishi.com,9447841361,Farmer@123,FARMER,Sunita Shaikh,True
1171,farmer1080@krishi.com,9627644630,Farmer@123,FARMER,Shriram Shaikh,True
1172,farmer1081@krishi.com,9332079657,Farmer@123,FARMER,Shriram Patil,True
1173,farmer1082@krishi.com,9929066775,Farmer@123,FARMER,Mahadevi Wagh,True
1174,farmer1083@krishi.com,9691769757,Farmer@123,FARMER,Mahadevi Pawar,True
1175,farmer1084@krishi.com,9473656691,Farmer@123,FARMER,Avinash Jadhav,True
1176,farmer1085@krishi.com,9166590099,Farmer@123,FARMER,Sunita Kadam,True
1177,farmer1086@krishi.com,9995855040,Farmer@123,FARMER,Avinash Shaikh,True
1178,farmer1087@krishi.com,9889643697,Farmer@123,FARMER,Rohini Patil,True
1179,farmer1088@krishi.com,9659343486,Farmer@123,FARMER,Ankush Jadhav,True
1180,farmer1089@krishi.com,9893105613,Farmer@123,FARMER,Ankush Kadam,True
1181,farmer1090@krishi.com,9461867934,Farmer@123,FARMER,Arif Shaikh,True
1182,farmer1091@krishi.com,9250675203,Farmer@123,FARMER,Arif Wagh,True
1183,farmer1092@krishi.com,9761743464,Farmer@123,FARMER,Sunita Shaikh,True
1184,farmer1093@krishi.com,9981749954,Farmer@123,FARMER,Rohini Pawar,True
1185,farmer1094@krishi.com,9202061027,Farmer@123,FARMER,Arif Jadhav,True
1186,farmer1095@krishi.com,9915715393,Farmer@123,FARMER,Avinash Shaikh,True
1187,farmer1096@krishi.com,9942825328,Farmer@123,FARMER,Arif Jadhav,True
1188,farmer1097@krishi.com,9778748974,Farmer@123,FARMER,Arif Wagh,True
1189,farmer1098@krishi.com,9543491668,Farmer@123,FARMER,Rohini Patil,True
1190,farmer1099@krishi.com,9104642655,Farmer@123,FARMER,Avinash Pawar,True
1191,farmer1100@krishi.com,9729035071,Farmer@123,FARMER,Mahadevi Kadam,True
1192,farmer1101@krishi.com,9526805305,Farmer@123,FARMER,Sunita Wagh,True
1193,farmer1102@krishi.com,9548727590,Farmer@123,FARMER,Rohini Shaikh,True
1194,farmer1103@krishi.com,9767222710,Farmer@123,FARMER,Sunita Patil,True
1195,farmer1104@krishi.com,9507551937,Farmer@123,FARMER,Rohini Kadam,True
1196,farmer1105@krishi.com,9843720192,Farmer@123,FARMER,Avinash Shaikh,True
1197,farmer1106@krishi.com,9876380617,Farmer@123,FARMER,Shriram Shaikh,True
1198,farmer1107@krishi.com,9478981125,Farmer@123,FARMER,Avinash Pawar,True
1199,farmer1108@krishi.com,9696304302,Farmer@123,FARMER,Sunita Kadam,True
1200,farmer1109@krishi.com,9796000725,Farmer@123,FARMER,Shriram Patil,True
1201,farmer1110@krishi.com,9945118490,Farmer@123,FARMER,Arif Kadam,True
1202,farmer1111@krishi.com,9508745674,Farmer@123,FARMER,Avinash Shaikh,True
1203,farmer1112@krishi.com,9297795686,Farmer@123,FARMER,Sunita Shaikh,True
1204,farmer1113@krishi.com,9962163825,Farmer@123,FARMER,Ankush Kadam,True
1205,farmer1114@krishi.com,9717866267,Farmer@123,FARMER,Avinash Pawar,True
1206,farmer1115@krishi.com,9349040740,Farmer@123,FARMER,Mahadevi Shaikh,True
1207,farmer1116@krishi.com,9447749449,Farmer@123,FARMER,Rohini Pawar,True
1208,farmer1117@krishi.com,9999959831,Farmer@123,FARMER,Ankush Shaikh,True
1209,farmer1118@krishi.com,9319375683,Farmer@123,FARMER,Avinash Patil,True
1210,farmer1119@krishi.com,9127461197,Farmer@123,FARMER,Mahadevi Shaikh,True
1211,farmer1120@krishi.com,9706594044,Farmer@123,FARMER,Avinash Shaikh,True
1212,farmer1121@krishi.com,9676003402,Farmer@123,FARMER,Rohini Shaikh,True
1213,farmer1122@krishi.com,9678209551,Farmer@123,FARMER,Sunita Kadam,True
1214,farmer1123@krishi.com,9655605472,Farmer@123,FARMER,Rohini Pawar,True
1215,farmer1124@krishi.com,9880734170,Farmer@123,FARMER,Arif Kadam,True
1216,farmer1125@krishi.com,9518241313,Farmer@123,FARMER,Avinash Shaikh,True
1217,farmer1126@krishi.com,9143714103,Farmer@123,FARMER,Sunita Jadhav,True
1218,farmer1127@krishi.com,9476998023,Farmer@123,FARMER,Avinash Patil,True
1219,farmer1128@krishi.com,9826361879,Farmer@123,FARMER,Mahadevi Pawar,True
1220,farmer1129@krishi.com,9346178667,Farmer@123,FARMER,Mahadevi Kadam,True
1221,farmer1130@krishi.com,9502025682,Farmer@123,FARMER,Sunita Kadam,True
1222,farmer1131@krishi.com,9796360585,Farmer@123,FARMER,Sunita Pawar,True
1223,farmer1132@krishi.com,9265592898,Farmer@123,FARMER,Ankush Kadam,True
1224,farmer1133@krishi.com,9622604174,Farmer@123,FARMER,Avinash Kadam,True
1225,farmer1134@krishi.com,9923912230,Farmer@123,FARMER,Sunita Pawar,True
1226,farmer1135@krishi.com,9468593747,Farmer@123,FARMER,Arif Pawar,True
1227,farmer1136@krishi.com,9901513467,Farmer@123,FARMER,Rohini Patil,True
1228,farmer1137@krishi.com,9283311698,Farmer@123,FARMER,Shriram Shaikh,True
1229,farmer1138@krishi.com,9493695718,Farmer@123,FARMER,Mahadevi Shaikh,True
1230,farmer1139@krishi.com,9650393199,Farmer@123,FARMER,Ankush Patil,True
1231,farmer1140@krishi.com,9804295026,Farmer@123,FARMER,Shriram Jadhav,True
1232,farmer1141@krishi.com,9468674729,Farmer@123,FARMER,Rohini Pawar,True
1233,farmer1142@krishi.com,9551924124,Farmer@123,FARMER,Arif Wagh,True
1234,farmer1143@krishi.com,9662702029,Farmer@123,FARMER,Shriram Pawar,True
1235,farmer1144@krishi.com,9323117315,Farmer@123,FARMER,Sunita Wagh,True
1236,farmer1145@krishi.com,9542660391,Farmer@123,FARMER,Ankush Patil,True
1237,farmer1146@krishi.com,9776562780,Farmer@123,FARMER,Sunita Pawar,True
1238,farmer1147@krishi.com,9214482613,Farmer@123,FARMER,Shriram Pawar,True
1239,farmer1148@krishi.com,9777872933,Farmer@123,FARMER,Arif Jadhav,True
1240,farmer1149@krishi.com,9145433964,Farmer@123,FARMER,Arif Kadam,True
1241,farmer1150@krishi.com,9111525253,Farmer@123,FARMER,Rohini Patil,True
1242,farmer1151@krishi.com,9429360048,Farmer@123,FARMER,Arif Jadhav,True
1243,farmer1152@krishi.com,9693706602,Farmer@123,FARMER,Mahadevi Shaikh,True
1244,farmer1153@krishi.com,9526883345,Farmer@123,FARMER,Rohini Patil,True
1245,farmer1154@krishi.com,9729427929,Farmer@123,FARMER,Mahadevi Jadhav,True
1246,farmer1155@krishi.com,9131709843,Farmer@123,FARMER,Ankush Wagh,True
1247,farmer1156@krishi.com,9634574524,Farmer@123,FARMER,Rohini Pawar,True
1248,farmer1157@krishi.com,9708840203,Farmer@123,FARMER,Shriram Jadhav,True
1249,farmer1158@krishi.com,9670681587,Farmer@123,FARMER,Sunita Wagh,True
1250,farmer1159@krishi.com,9716830021,Farmer@123,FARMER,Ankush Kadam,True
1251,farmer1160@krishi.com,9746115404,Farmer@123,FARMER,Mahadevi Wagh,True
1252,farmer1161@krishi.com,9268331396,Farmer@123,FARMER,Sunita Pawar,True
1253,farmer1162@krishi.com,9214510418,Farmer@123,FARMER,Mahadevi Patil,True
1254,farmer1163@krishi.com,9181744047,Farmer@123,FARMER,Ankush Pawar,True
1255,farmer1164@krishi.com,9626591622,Farmer@123,FARMER,Rohini Kadam,True
1256,farmer1165@krishi.com,9758208298,Farmer@123,FARMER,Avinash Patil,True
1257,farmer1166@krishi.com,9798039842,Farmer@123,FARMER,Mahadevi Jadhav,True
1258,farmer1167@krishi.com,9927405023,Farmer@123,FARMER,Sunita Shaikh,True
1259,farmer1168@krishi.com,9254540594,Farmer@123,FARMER,Arif Wagh,True
1260,farmer1169@krishi.com,9479937964,Farmer@123,FARMER,Shriram Wagh,True
1261,farmer1170@krishi.com,9135315796,Farmer@123,FARMER,Shriram Jadhav,True
1262,farmer1171@krishi.com,9206789765,Farmer@123,FARMER,Rohini Pawar,True
1263,farmer1172@krishi.com,9167669938,Farmer@123,FARMER,Shriram Wagh,True
1264,farmer1173@krishi.com,9583010316,Farmer@123,FARMER,Sunita Kadam,True
1265,farmer1174@krishi.com,9120989875,Farmer@123,FARMER,Mahadevi Wagh,True
1266,farmer1175@krishi.com,9525194437,Farmer@123,FARMER,Sunita Patil,True
1267,farmer1176@krishi.com,9572061016,Farmer@123,FARMER,Mahadevi Pawar,True
1268,farmer1177@krishi.com,9355864701,Farmer@123,FARMER,Ankush Wagh,True
1269,farmer1178@krishi.com,9147221835,Farmer@123,FARMER,Ankush Pawar,True
1270,farmer1179@krishi.com,9286327683,Farmer@123,FARMER,Shriram Patil,True
1271,farmer1180@krishi.com,9976064642,Farmer@123,FARMER,Avinash Shaikh,True
1272,farmer1181@krishi.com,9549228269,Farmer@123,FARMER,Sunita Shaikh,True
1273,farmer1182@krishi.com,9632094761,Farmer@123,FARMER,Mahadevi Wagh,True
1274,farmer1183@krishi.com,9827225698,Farmer@123,FARMER,Avinash Jadhav,True
1275,farmer1184@krishi.com,9871446735,Farmer@123,FARMER,Sunita Wagh,True
1276,farmer1185@krishi.com,9543986830,Farmer@123,FARMER,Shriram Kadam,True
1277,farmer1186@krishi.com,9864261711,Farmer@123,FARMER,Avinash Patil,True
1278,farmer1187@krishi.com,9951215748,Farmer@123,FARMER,Rohini Wagh,True
1279,farmer1188@krishi.com,9193915520,Farmer@123,FARMER,Ankush Wagh,True
1280,farmer1189@krishi.com,9484824829,Farmer@123,FARMER,Avinash Wagh,True
1281,farmer1190@krishi.com,9108194396,Farmer@123,FARMER,Shriram Kadam,True
1282,farmer1191@krishi.com,9702942573,Farmer@123,FARMER,Shriram Patil,True
1283,farmer1192@krishi.com,9459719105,Farmer@123,FARMER,Sunita Kadam,True
1284,farmer1193@krishi.com,9460648771,Farmer@123,FARMER,Avinash Jadhav,True
1285,farmer1194@krishi.com,9170273099,Farmer@123,FARMER,Mahadevi Kadam,True
1286,farmer1195@krishi.com,9986723133,Farmer@123,FARMER,Shriram Pawar,True
1287,farmer1196@krishi.com,9362998070,Farmer@123,FARMER,Avinash Wagh,True
1288,farmer1197@krishi.com,9601452306,Farmer@123,FARMER,Shriram Shaikh,True
1289,farmer1198@krishi.com,9354664395,Farmer@123,FARMER,Avinash Patil,True
1290,farmer1199@krishi.com,9399716608,Farmer@123,FARMER,Arif Patil,True
1291,farmer1200@krishi.com,9466598112,Farmer@123,FARMER,Rohini Wagh,True
1292,farmer1201@krishi.com,9359630459,Farmer@123,FARMER,Arif Wagh,True
1293,farmer1202@krishi.com,9199462111,Farmer@123,FARMER,Ankush Shaikh,True
1294,farmer1203@krishi.com,9685045649,Farmer@123,FARMER,Rohini Wagh,True
1295,farmer1204@krishi.com,9695900689,Farmer@123,FARMER,Avinash Kadam,True
1296,farmer1205@krishi.com,9997986600,Farmer@123,FARMER,Rohini Wagh,True
1297,farmer1206@krishi.com,9270963324,Farmer@123,FARMER,Shriram Shaikh,True
1298,farmer1207@krishi.com,9332439504,Farmer@123,FARMER,Arif Kadam,True
1299,farmer1208@krishi.com,9504686425,Farmer@123,FARMER,Arif Pawar,True
1300,farmer1209@krishi.com,9323401599,Farmer@123,FARMER,Shriram Kadam,True
1301,farmer1210@krishi.com,9642056791,Farmer@123,FARMER,Ankush Wagh,True
1302,farmer1211@krishi.com,9586074502,Farmer@123,FARMER,Arif Wagh,True
1303,farmer1212@krishi.com,9858569788,Farmer@123,FARMER,Shriram Pawar,True
1304,farmer1213@krishi.com,9572818748,Farmer@123,FARMER,Sunita Shaikh,True
1305,farmer1214@krishi.com,9674087961,Farmer@123,FARMER,Ankush Kadam,True
1306,farmer1215@krishi.com,9753053667,Farmer@123,FARMER,Sunita Wagh,True
