profile_id,user_id,farmer_id_external,agristack_id,aadhaar_token,district_id,taluka_id,village_id,kyc_status,crop_history
1556,1646,FARM001556,AGR001556,30f88cb8-af4d-48ba-b25d-e812f21724c4,6,14,252,PENDING,"Soybean,Bajra,Cotton"
1557,1647,FARM001557,AGR001557,3e9dc58d-eafa-4286-8059-309473e7df06,8,16,376,PENDING,"Soybean,Bajra,Cotton"
1558,1648,FARM001558,AGR001558,8c214c3f-9279-4917-aeb3-be802bf0cdac,6,35,359,REJECTED,"Soybean,Bajra,Cotton"
1559,1649,FARM001559,AGR001559,237577ee-be3f-444a-b135-f0e961c5c74e,6,11,395,REJECTED,"Soybean,Bajra,Cotton"
1560,1650,FARM001560,AGR001560,238505ac-d0e7-4dc5-8af9-47d3f559774b,5,25,268,VERIFIED,"Soybean,Bajra,Cotton"
1561,1651,FARM001561,AGR001561,fdc1142d-7eaf-4665-a3ab-0523e7dfb8c5,6,10,243,REJECTED,"Soybean,Bajra,Cotton"
1562,1652,FARM001562,AGR001562,e723c548-41ce-4a02-b76a-6bd47afa7cf8,7,29,180,PENDING,"Soybean,Bajra,Cotton"
1563,1653,FARM001563,AGR001563,a8ddd8b4-1cd5-465a-8803-cb6b410c9285,8,27,458,PENDING,"Soybean,Bajra,Cotton"
1564,1654,FARM001564,AGR001564,32919d8c-95e8-4434-a720-06cd32925a16,6,12,461,PENDING,"Soybean,Bajra,Cotton"
1565,1655,FARM001565,AGR001565,3a5d905e-048f-4d85-9195-10d3f178936a,3,1,29,VERIFIED,"Soybean,Bajra,Cotton"
1566,1656,FARM001566,AGR001566,c79e2d8a-855b-4224-80c6-651099d98942,6,22,469,VERIFIED,"Soybean,Bajra,Cotton"
1567,1657,FARM001567,AGR001567,afd78745-c5e6-4178-888e-6659fd2d908d,8,32,68,REJECTED,"Soybean,Bajra,Cotton"
1568,1658,FARM001568,AGR001568,7395b347-a98f-4a84-8c84-0214ada75f66,7,15,127,PENDING,"Soybean,Bajra,Cotton"
1569,1659,FARM001569,AGR001569,0b6ca699-de36-4cb1-be58-0c03dac9c0df,1,21,142,VERIFIED,"Soybean,Bajra,Cotton"
1570,1660,FARM001570,AGR001570,482bc1f8-1fe0-485e-95d0-a974bae0989c,4,19,461,PENDING,"Soybean,Bajra,Cotton"
1571,1661,FARM001571,AGR001571,e374e94f-24a3-4864-8946-450fe2ef8dfd,4,26,75,VERIFIED,"Soybean,Bajra,Cotton"
1572,1662,FARM001572,AGR001572,b84f00fb-9f5f-44bd-bdf5-91a8f7dfff19,1,36,118,VERIFIED,"Soybean,Bajra,Cotton"
1573,1663,FARM001573,AGR001573,793de801-6224-4b5a-986d-aa2eaba35e57,2,19,444,PENDING,"Soybean,Bajra,Cotton"
1574,1664,FARM001574,AGR001574,2000c236-1b45-423c-be23-944c078e1cd1,3,40,303,REJECTED,"Soybean,Bajra,Cotton"
1575,1665,FARM001575,AGR001575,d49047bf-2fd8-47f6-9ce5-161bc752cdd4,2,15,383,REJECTED,"Soybean,Bajra,Cotton"
1576,1666,FARM001576,AGR001576,7437db26-e029-405c-8a8f-e149bb6a4279,3,12,128,VERIFIED,"Soybean,Bajra,Cotton"
1577,1667,FARM001577,AGR001577,e581a9dc-8108-4553-b4bf-31edee72dc8f,2,3,435,REJECTED,"Soybean,Bajra,Cotton"
1578,1668,FARM001578,AGR001578,286eca99-b7c1-4078-a35e-7029dd53554a,2,14,97,VERIFIED,"Soybean,Bajra,Cotton"
1579,1669,FARM001579,AGR001579,962cbba1-324e-4e68-8d0a-9546979f3024,1,6,147,VERIFIED,"Soybean,Bajra,Cotton"
1580,1670,FARM001580,AGR001580,e08caf69-f254-4694-91de-ee42d49b0142,2,11,341,VERIFIED,"Soybean,Bajra,Cotton"
1581,1671,FARM001581,AGR001581,68f21ff0-a8a0-4e5a-afad-498a996313b3,2,25,319,PENDING,"Soybean,Bajra,Cotton"
1582,1672,FARM001582,AGR001582,b059a8c3-2d07-4b9a-852b-b92e14e36571,2,1,279,PENDING,"Soybean,Bajra,Cotton"
1583,1673,FARM001583,AGR001583,e4ecdbce-8e60-440c-8ef8-f6f2a24dd849,6,3,20,VERIFIED,"Soybean,Bajra,Cotton"
1584,1674,FARM001584,AGR001584,96fe9ec8-0dc8-4fc1-abc0-fd9c9029a7e6,3,33,378,VERIFIED,"Soybean,Bajra,Cotton"
1585,1675,FARM001585,AGR001585,699b9162-ae48-4b12-b8cf-3f8de46e6c73,7,18,353,VERIFIED,"Soybean,Bajra,Cotton"
1586,1676,FARM001586,AGR001586,575310d7-c56d-42c2-9378-70a4f13521c8,2,10,65,REJECTED,"Soybean,Bajra,Cotton"
1587,1677,FARM001587,AGR001587,a67ef4ed-6684-4051-9a83-a16ed77c3b93,1,38,239,REJECTED,"Soybean,Bajra,Cotton"
1588,1678,FARM001588,AGR001588,8195283e-b2f1-4378-8293-1c408d023239,5,11,392,REJECTED,"Soybean,Bajra,Cotton"
1589,1679,FARM001589,AGR001589,4b47790d-e057-4223-919c-2420d78d6149,1,13,130,VERIFIED,"Soybean,Bajra,Cotton"
1590,1680,FARM001590,AGR001590,22fc716b-1078-4f3c-b046-c30b954694ab,8,24,356,PENDING,"Soybean,Bajra,Cotton"
1591,1681,FARM001591,AGR001591,384eb028-e41a-47ef-bb81-bab70055476f,1,11,430,REJECTED,"Soybean,Bajra,Cotton"
1592,1682,FARM001592,AGR001592,ff0e2444-2200-4388-be34-3afed3ffe1ad,6,34,67,REJECTED,"Soybean,Bajra,Cotton"
1593,1683,FARM001593,AGR001593,a1bc34ab-37cc-466e-bac1-6a16481e724d,7,34,235,PENDING,"Soybean,Bajra,Cotton"
1594,1684,FARM001594,AGR001594,8cae8756-da11-4341-89da-2ad437bfcb58,1,13,281,PENDING,"Soybean,Bajra,Cotton"
1595,1685,FARM001595,AGR001595,5abf5d67-80a9-480b-afae-e8a9176cb3d8,7,14,172,PENDING,"Soybean,Bajra,Cotton"
1596,1686,FARM001596,AGR001596,bba56508-1afd-4535-a476-6a203358c526,1,15,440,PENDING,"Soybean,Bajra,Cotton"
1597,1687,FARM001597,AGR001597,1594e9bf-f727-4617-9ece-c647beec1d10,4,30,115,REJECTED,"Soybean,Bajra,Cotton"
1598,1688,FARM001598,AGR001598,8e073479-1d68-4966-891d-be89bd37b260,3,6,265,VERIFIED,"Soybean,Bajra,Cotton"
1599,1689,FARM001599,AGR001599,d950d38f-2a26-47c6-861f-fd04d7154a39,2,25,232,VERIFIED,"Soybean,Bajra,Cotton"
1600,1690,FARM001600,AGR001600,c9ba8d92-0df4-4214-b17b-bb61aca8fb6d,8,6,178,VERIFIED,"Soybean,Bajra,Cotton"
1601,1691,FARM001601,AGR001601,5c4b1093-285d-43f2-b8e9-e0ae7d1cb4ee,1,37,94,PENDING,"Soybean,Bajra,Cotton"
1602,1692,FARM001602,AGR001602,2fc13b18-5c84-4824-9ab1-f2f2945fcd39,5,10,387,REJECTED,"Soybean,Bajra,Cotton"
1603,1693,FARM001603,AGR001603,72af6eb1-40ae-40cd-9d5f-ddc22dbe854a,3,10,298,REJECTED,"Soybean,Bajra,Cotton"
1604,1694,FARM001604,AGR001604,ecc13450-6d4a-4e65-b9cb-ec59a3006686,3,13,478,VERIFIED,"Soybean,Bajra,Cotton"
1605,1695,FARM001605,AGR001605,226eb91f-a84f-4216-9e7b-5f0a223cc027,5,39,131,PENDING,"Soybean,Bajra,Cotton"
1606,1696,FARM001606,AGR001606,c0c41b1a-4182-4368-855a-26bfd3a927e4,5,26,466,VERIFIED,"Soybean,Bajra,Cotton"
1607,1697,FARM001607,AGR001607,59dce4bb-1b37-4152-b1de-f20962e85471,5,4,7,REJECTED,"Soybean,Bajra,Cotton"
1608,1698,FARM001608,AGR001608,749a5c40-e3a1-41f2-bdf3-35ff46e7eed7,6,35,463,VERIFIED,"Soybean,Bajra,Cotton"
1609,1699,FARM001609,AGR001609,7efc4e30-62c5-46b2-a897-6194358ae8bb,5,27,371,REJECTED,"Soybean,Bajra,Cotton"
1610,1700,FARM001610,AGR001610,2c62178f-fe22-4d42-b24d-4d363cbe7e21,2,5,460,REJECTED,"Soybean,Bajra,Cotton"
1611,1701,FARM001611,AGR001611,31366b8d-6643-492f-b47c-cfddd807239a,2,35,176,REJECTED,"Soybean,Bajra,Cotton"
1612,1702,FARM001612,AGR001612,59e5d93f-cc76-4d7a-bde8-35626fdca2d2,4,10,91,VERIFIED,"Soybean,Bajra,Cotton"
1613,1703,FARM001613,AGR001613,ae8dd0c9-aaeb-473f-b654-4bd8fc57c59a,7,10,363,PENDING,"Soybean,Bajra,Cotton"
1614,1704,FARM001614,AGR001614,5229fb8e-d7e6-4ff7-87b8-d712170ca44c,3,25,219,REJECTED,"Soybean,Bajra,Cotton"
1615,1705,FARM001615,AGR001615,a70955c7-bb08-4dc0-ae34-b3797a86b27e,1,6,215,VERIFIED,"Soybean,Bajra,Cotton"
1616,1706,FARM001616,AGR001616,e5293a5d-91ce-4d84-ba7e-7f90119aa4a1,1,8,68,VERIFIED,"Soybean,Bajra,Cotton"
1617,1707,FARM001617,AGR001617,710dd758-f8cd-4ef9-b5bc-f69d7b68eac1,2,20,295,REJECTED,"Soybean,Bajra,Cotton"
1618,1708,FARM001618,AGR001618,0710a6e5-0f98-4e64-a959-3fa11c93ef8e,6,34,123,VERIFIED,"Soybean,Bajra,Cotton"
1619,1709,FARM001619,AGR001619,81becd8d-aec5-49cf-ab80-39726a797558,2,13,347,VERIFIED,"Soybean,Bajra,Cotton"
1620,1710,FARM001620,AGR001620,771df1c2-127d-4740-903e-f0d50c17d37e,7,3,48,REJECTED,"Soybean,Bajra,Cotton"
1621,1711,FARM001621,AGR001621,1fbb1619-1f24-4903-a5b3-322795df4085,8,24,409,VERIFIED,"Soybean,Bajra,Cotton"
1622,1712,FARM001622,AGR001622,131d23c5-1898-480f-9f11-30431e9fe6c7,3,6,39,REJECTED,"Soybean,Bajra,Cotton"
1623,1713,FARM001623,AGR001623,6ea491e3-6012-432a-8122-21ba2bdd7530,1,26,58,VERIFIED,"Soybean,Bajra,Cotton"
1624,1714,FARM001624,AGR001624,82088914-8b15-4783-9eaf-497418ca6182,6,17,362,VERIFIED,"Soybean,Bajra,Cotton"
1625,1715,FARM001625,AGR001625,4b381a16-03f5-40be-be73-f911dc0a6773,8,17,362,PENDING,"Soybean,Bajra,Cotton"
1626,1716,FARM001626,AGR001626,6a7e8a37-0bf4-4f97-9fe4-9d778cf70589,5,34,283,PENDING,"Soybean,Bajra,Cotton"
1627,1717,FARM001627,AGR001627,7ba83707-154c-4ed3-97bd-e8fc6fb42d36,1,37,202,VERIFIED,"Soybean,Bajra,Cotton"
1628,1718,FARM001628,AGR001628,8f8cb960-ef8f-4729-9cf4-7413a2224706,7,9,55,PENDING,"Soybean,Bajra,Cotton"
1629,1719,FARM001629,AGR001629,c1e96bfe-3357-453e-92fc-0f86a28e3bde,5,26,378,VERIFIED,"Soybean,Bajra,Cotton"
1630,1720,FARM001630,AGR001630,3769b509-1e0d-4fee-a202-49dc02acc31a,7,4,365,REJECTED,"Soybean,Bajra,Cotton"
1631,1721,FARM001631,AGR001631,bdb95e03-79a0-4eeb-a265-b58ede023188,4,16,316,VERIFIED,"Soybean,Bajra,Cotton"
1632,1722,FARM001632,AGR001632,d6acc070-e4fa-4763-8051-455d58956c97,1,37,99,VERIFIED,"Soybean,Bajra,Cotton"
1633,1723,FARM001633,AGR001633,60ab9981-9887-41bf-b592-907496e4b423,5,23,476,REJECTED,"Soybean,Bajra,Cotton"
1634,1724,FARM001634,AGR001634,41a87720-645f-41af-9ac7-bfda1ac1c7d1,2,2,450,VERIFIED,"Soybean,Bajra,Cotton"
1635,1725,FARM001635,AGR001635,a98f6435-6750-4cb4-b8ca-d6f6d132c3a3,2,23,315,VERIFIED,"Soybean,Bajra,Cotton"
1636,1726,FARM001636,AGR001636,eaf9a1a7-6702-4766-9744-1289aa14cac1,8,2,18,VERIFIED,"Soybean,Bajra,Cotton"
1637,1727,FARM001637,AGR001637,2951d270-0877-4644-b1a2-7f7339f6afd3,6,21,77,VERIFIED,"Soybean,Bajra,Cotton"
1638,1728,FARM001638,AGR001638,bf609d0c-8525-45cd-bcf5-aadbdf5e4aab,2,1,268,PENDING,"Soybean,Bajra,Cotton"
1639,1729,FARM001639,AGR001639,d7297dcf-fd5c-467e-8677-bd65abcdd727,7,12,291,PENDING,"Soybean,Bajra,Cotton"
1640,1730,FARM001640,AGR001640,d911f2a5-430b-4fcd-b22d-a3aea7b4f32b,4,17,96,PENDING,"Soybean,Bajra,Cotton"
1641,1731,FARM001641,AGR001641,5cce76ff-1345-4eee-995b-50827f0a7159,8,27,240,REJECTED,"Soybean,Bajra,Cotton"
1642,1732,FARM001642,AGR001642,78f3abd8-dc75-4032-93de-cbaf4af4a47a,2,15,39,REJECTED,"Soybean,Bajra,Cotton"
1643,1733,FARM001643,AGR001643,b68a2e74-2b0b-462e-8a59-c97cfd46b711,5,12,475,PENDING,"Soybean,Bajra,Cotton"
1644,1734,FARM001644,AGR001644,7e8c2441-4a18-49c6-abca-2ce7e1c409d2,6,36,449,PENDING,"Soybean,Bajra,Cotton"
1645,1735,FARM001645,AGR001645,33f9227b-7f3e-42d2-85b7-96cbc21e5e20,8,32,125,VERIFIED,"Soybean,Bajra,Cotton"
1646,1736,FARM001646,AGR001646,9225c90b-6134-433f-990a-a4899c8f37a2,5,14,425,VERIFIED,"Soybean,Bajra,Cotton"
1647,1737,FARM001647,AGR001647,acf1f8b3-c127-4282-b484-f92f4b7c1b34,7,22,135,PENDING,"Soybean,Bajra,Cotton"
1648,1738,FARM001648,AGR001648,8cdd8fca-741a-44a6-a984-4958775259c0,3,34,183,PENDING,"Soybean,Bajra,Cotton"
1649,1739,FARM001649,AGR001649,b8a34634-98bd-4866-a8ba-0a070bcdf4c4,3,34,430,REJECTED,"Soybean,Bajra,Cotton"
1650,1740,FARM001650,AGR001650,964b51d8-ba05-4497-9aee-ba92f08a1d3b,6,13,405,PENDING,"Soybean,Bajra,Cotton"
1651,1741,FARM001651,AGR001651,37e79331-cd92-4853-bcb9-35ea5fb549d1,6,27,320,PENDING,"Soybean,Bajra,Cotton"
1652,1742,FARM001652,AGR001652,3153e32a-94b1-43a4-9d5a-2060003c6e02,1,36,109,VERIFIED,"Soybean,Bajra,Cotton"
1653,1743,FARM001653,AGR001653,f15a5437-7d00-4ac1-a0c7-3a56ad4fc55d,8,4,47,VERIFIED,"Soybean,Bajra,Cotton"
1654,1744,FARM001654,AGR001654,f56f497c-cfdb-4415-8e8f-32e01659c483,7,9,437,PENDING,"Soybean,Bajra,Cotton"
1655,1745,FARM001655,AGR001655,9c51eb5b-7d5c-4bf9-ba7d-cd4f85a790aa,6,4,420,REJECTED,"Soybean,Bajra,Cotton"
1656,1746,FARM001656,AGR001656,72f9c8cc-4d3e-4e30-bee6-4b7f0168ebee,5,15,303,VERIFIED,"Soybean,Bajra,Cotton"
1657,1747,FARM001657,AGR001657,bddaf4b4-4daa-43a3-915b-fc88d2d5c61e,4,21,474,VERIFIED,"Soybean,Bajra,Cotton"
1658,1748,FARM001658,AGR001658,37ae20ee-382b-4e2b-9d67-ebba279eb828,2,32,389,PENDING,"Soybean,Bajra,Cotton"
1659,1749,FARM001659,AGR001659,e2e7a390-bdc7-407e-a486-9bbd697a128a,6,1,358,PENDING,"Soybean,Bajra,Cotton"
1660,1750,FARM001660,AGR001660,1279e93b-43ae-41d9-9ecd-c58dd3b99ffc,7,34,251,PENDING,"Soybean,Bajra,Cotton"
1661,1751,FARM001661,AGR001661,5677e49a-4ee5-4037-a46a-f6024cca0b58,4,22,355,VERIFIED,"Soybean,Bajra,Cotton"
1662,1752,FARM001662,AGR001662,4411111c-eebf-47a9-a609-259f3811ff70,4,21,252,PENDING,"Soybean,Bajra,Cotton"
1663,1753,FARM001663,AGR001663,773930d2-e53c-4c34-bc66-66e1ea13ff36,8,8,215,VERIFIED,"Soybean,Bajra,Cotton"
1664,1754,FARM001664,AGR001664,5ea225f6-c8aa-416f-85c4-0bea1f973df1,1,32,60,PENDING,"Soybean,Bajra,Cotton"
1665,1755,FARM001665,AGR001665,01113023-488d-474c-8af4-fe6bafba0fea,7,36,254,VERIFIED,"Soybean,Bajra,Cotton"
1666,1756,FARM001666,AGR001666,79df380a-6817-4b3a-a066-1134252b594b,2,23,266,REJECTED,"Soybean,Bajra,Cotton"
1667,1757,FARM001667,AGR001667,461422ae-97e2-4638-aa5b-aac17928a41f,3,40,449,VERIFIED,"Soybean,Bajra,Cotton"
1668,1758,FARM001668,AGR001668,8dbbe534-a209-48eb-90b3-e39b9f242fea,7,13,140,PENDING,"Soybean,Bajra,Cotton"
1669,1759,FARM001669,AGR001669,bdc5d2e9-90d8-442a-9a89-26c1b71a45a8,6,12,71,PENDING,"Soybean,Bajra,Cotton"
1670,1760,FARM001670,AGR001670,1af24eb4-d4a7-48fc-8249-c53d7c917e3e,6,22,307,PENDING,"Soybean,Bajra,Cotton"
1671,1761,FARM001671,AGR001671,f50a8747-8324-49b7-a75e-1b1ac104c64c,1,16,46,PENDING,"Soybean,Bajra,Cotton"
1672,1762,FARM001672,AGR001672,43bed275-4694-4c7a-b8fa-baa6b2f44669,6,7,101,REJECTED,"Soybean,Bajra,Cotton"
1673,1763,FARM001673,AGR001673,4311c626-58ab-4a71-a370-00ccbe743c5f,4,4,390,PENDING,"Soybean,Bajra,Cotton"
1674,1764,FARM001674,AGR001674,0669fcbf-e8be-4b42-9172-c6fcb2de9a39,7,14,93,VERIFIED,"Soybean,Bajra,Cotton"
1675,1765,FARM001675,AGR001675,9a7cca74-14e0-4768-8527-ef277c30be08,8,16,215,REJECTED,"Soybean,Bajra,Cotton"
1676,1766,FARM001676,AGR001676,e02e69df-f353-4c96-ba3d-cf93b9d90993,3,7,147,VERIFIED,"Soybean,Bajra,Cotton"
1677,1767,FARM001677,AGR001677,f14bedf8-da70-4ddf-9fac-cc2726449a3c,2,31,13,VERIFIED,"Soybean,Bajra,Cotton"
1678,1768,FARM001678,AGR001678,8516a48f-09f9-489f-8d13-c544da1a3f32,8,14,357,PENDING,"Soybean,Bajra,Cotton"
1679,1769,FARM001679,AGR001679,4eaf9f6c-cded-48f2-9377-69dc9763c03b,4,20,322,PENDING,"Soybean,Bajra,Cotton"
1680,1770,FARM001680,AGR001680,fc07a7b1-767b-48b2-a333-8c93e28f0625,4,34,26,PENDING,"Soybean,Bajra,Cotton"
1681,1771,FARM001681,AGR001681,4b13978d-12bb-4834-8d4f-eaf9896f014f,1,4,453,PENDING,"Soybean,Bajra,Cotton"
1682,1772,FARM001682,AGR001682,1447cf4a-1d75-48d0-ae77-d71fa78141c4,2,9,317,REJECTED,"Soybean,Bajra,Cotton"
1683,1773,FARM001683,AGR001683,b8ab115e-4e99-4ca5-a120-1742edbd78c3,3,28,13,VERIFIED,"Soybean,Bajra,Cotton"
1684,1774,FARM001684,AGR001684,97752d34-6234-4237-a84a-f2a41a1afffa,5,13,297,REJECTED,"Soybean,Bajra,Cotton"
1685,1775,FARM001685,AGR001685,4e67eb4d-94c2-4187-994d-d16a0f6ce28b,8,22,177,VERIFIED,"Soybean,Bajra,Cotton"
1686,1776,FARM001686,AGR001686,bc44fc8d-5fd0-43ba-a551-9d5873c8f65f,5,22,33,REJECTED,"Soybean,Bajra,Cotton"
1687,1777,FARM001687,AGR001687,97d4b430-0022-446f-b2fd-0f2e57f92cef,1,33,311,VERIFIED,"Soybean,Bajra,Cotton"
1688,1778,FARM001688,AGR001688,b1ab613a-34a3-485e-a2a4-53752edc798a,1,39,184,VERIFIED,"Soybean,Bajra,Cotton"
1689,1779,FARM001689,AGR001689,96768c8c-1980-4380-a513-65d29e6130f3,3,6,290,REJECTED,"Soybean,Bajra,Cotton"
1690,1780,FARM001690,AGR001690,00bcdb56-30c2-4875-ad82-f3253e544e8b,5,29,241,VERIFIED,"Soybean,Bajra,Cotton"
1691,1781,FARM001691,AGR001691,9817d187-77eb-4a5d-a61a-6a69ac0bc753,1,36,58,PENDING,"Soybean,Bajra,Cotton"
1692,1782,FARM001692,AGR001692,5b89b0e1-749e-4d0a-a261-09914a2b4625,8,17,175,PENDING,"Soybean,Bajra,Cotton"
1693,1783,FARM001693,AGR001693,bc426c96-f4be-4b84-9187-1d4999e4369f,7,17,232,REJECTED,"Soybean,Bajra,Cotton"
1694,1784,FARM001694,AGR001694,46111c74-dc4b-4566-b731-428d42bf38a4,7,15,184,PENDING,"Soybean,Bajra,Cotton"
1695,1785,FARM001695,AGR001695,3382e712-8a42-4873-b50f-6594150c6aba,1,25,153,REJECTED,"Soybean,Bajra,Cotton"
1696,1786,FARM001696,AGR001696,528ad87c-f413-4037-9074-3a9909ce84a1,4,13,5,VERIFIED,"Soybean,Bajra,Cotton"
1697,1787,FARM001697,AGR001697,c48f65c0-d469-456e-852d-b8c7404c87a3,5,10,169,PENDING,"Soybean,Bajra,Cotton"
1698,1788,FARM001698,AGR001698,3e8c6492-215d-4b61-ad54-51d6977a3a69,2,21,333,REJECTED,"Soybean,Bajra,Cotton"
1699,1789,FARM001699,AGR001699,d5f1e87b-56df-4d2d-a38d-c1b2002b5822,3,32,467,VERIFIED,"Soybean,Bajra,Cotton"
1700,1790,FARM001700,AGR001700,150a2fed-feef-4be4-b130-c87c681d84d7,7,18,334,PENDING,"Soybean,Bajra,Cotton"
1701,1791,FARM001701,AGR001701,0a755f25-2c82-440e-a2e9-35e479d4079c,3,34,267,PENDING,"Soybean,Bajra,Cotton"
1702,1792,FARM001702,AGR001702,28a0da6a-1e2f-462e-8628-b44946516fc9,2,4,389,REJECTED,"Soybean,Bajra,Cotton"
1703,1793,FARM001703,AGR001703,4204f79d-f36d-485f-85e0-bb7510a0742b,2,26,454,PENDING,"Soybean,Bajra,Cotton"
1704,1794,FARM001704,AGR001704,06ebc36f-ae68-4094-b862-d4f4c862eeb8,1,10,67,VERIFIED,"Soybean,Bajra,Cotton"
1705,1795,FARM001705,AGR001705,2f093797-d796-4824-be08-a351fb4f6737,4,36,139,REJECTED,"Soybean,Bajra,Cotton"
1706,1796,FARM001706,AGR001706,d5ed851f-4688-48e8-ac15-7c7de892f0a4,3,15,270,PENDING,"Soybean,Bajra,Cotton"
1707,1797,FARM001707,AGR001707,c4e2c124-c473-4fff-b02c-ace75ee9b6cf,1,32,19,PENDING,"Soybean,Bajra,Cotton"
1708,1798,FARM001708,AGR001708,055bb6ab-5211-47c7-be4a-3b6c684eb0ca,2,26,336,REJECTED,"Soybean,Bajra,Cotton"
1709,1799,FARM001709,AGR001709,f2dd127b-2af1-4baf-b307-9a0ffa44a834,6,35,119,REJECTED,"Soybean,Bajra,Cotton"
1710,1800,FARM001710,AGR001710,372f792d-715d-4dc0-a78e-3e531eab97cd,3,28,60,VERIFIED,"Soybean,Bajra,Cotton"
1711,1801,FARM001711,AGR001711,26cc84e6-e9c7-45f9-be86-96e71523310e,2,21,138,PENDING,"Soybean,Bajra,Cotton"
1712,1802,FARM001712,AGR001712,35e6f497-1096-4c2c-bf07-35478c6f42c8,7,4,269,VERIFIED,"Soybean,Bajra,Cotton"
1713,1803,FARM001713,AGR001713,b6d3e22b-025a-43ce-934b-48118a9e1038,1,21,277,REJECTED,"Soybean,Bajra,Cotton"
1714,1804,FARM001714,AGR001714,8e532bfe-6cbf-4c41-9d81-728d6104983d,1,22,293,REJECTED,"Soybean,Bajra,Cotton"
1715,1805,FARM001715,AGR001715,101b7284-fc9d-4c17-9d18-90ea7f6df3ec,6,25,154,REJECTED,"Soybean,Bajra,Cotton"
1716,1806,FARM001716,AGR001716,b20a039b-dbf5-4412-a2dd-11995fa833ff,1,24,84,REJECTED,"Soybean,Bajra,Cotton"
1717,1807,FARM001717,AGR001717,51cedff2-162c-42bd-b080-8dbfb19a7770,8,25,430,PENDING,"Soybean,Bajra,Cotton"
1718,1808,FARM001718,AGR001718,f6df01cf-4d10-46ed-b140-1187999e8501,5,26,201,REJECTED,"Soybean,Bajra,Cotton"
1719,1809,FARM001719,AGR001719,241c3df0-540d-42d6-88e2-916f8f6be13e,8,10,176,VERIFIED,"Soybean,Bajra,Cotton"
1720,1810,FARM001720,AGR001720,fb9ca5ac-ed6e-449d-a7c2-afb00cb16449,2,10,212,VERIFIED,"Soybean,Bajra,Cotton"
1721,1811,FARM001721,AGR001721,86f32d64-ca05-4f03-95e2-661007467b0c,5,25,326,REJECTED,"Soybean,Bajra,Cotton"
1722,1812,FARM001722,AGR001722,7946256f-ddec-4bf1-b5f0-b0e684783aa5,2,19,106,REJECTED,"Soybean,Bajra,Cotton"
1723,1813,FARM001723,AGR001723,eb1c2fa9-45aa-43bd-a8b4-870c21a495dc,8,21,15,VERIFIED,"Soybean,Bajra,Cotton"
1724,1814,FARM001724,AGR001724,56789125-4e12-4f2a-a7d4-3bc52135dc47,4,22,333,VERIFIED,"Soybean,Bajra,Cotton"
1725,1815,FARM001725,AGR001725,bcd969a7-7cce-467d-911b-2ccf4c98d8d4,3,15,249,VERIFIED,"Soybean,Bajra,Cotton"
1726,1816,FARM001726,AGR001726,1ece362f-ce93-472d-9b52-f24e07f7a0a4,5,37,166,REJECTED,"Soybean,Bajra,Cotton"
1727,1817,FARM001727,AGR001727,927d2fb3-a8ec-48e5-886c-f6960b8ec563,6,34,73,PENDING,"Soybean,Bajra,Cotton"
1728,1818,FARM001728,AGR001728,ec51b614-0f3a-45af-8d69-a177e395c2b7,2,27,337,REJECTED,"Soybean,Bajra,Cotton"
1729,1819,FARM001729,AGR001729,ebcb24e7-5019-4953-b90e-b1711f6fda9d,8,35,389,PENDING,"Soybean,Bajra,Cotton"
1730,1820,FARM001730,AGR001730,8a69b65b-7494-47dc-b6b4-62b91bb1148d,7,23,330,VERIFIED,"Soybean,Bajra,Cotton"
1731,1821,FARM001731,AGR001731,101bc352-1b79-4a0b-a5d1-69a9cecfbc84,4,32,333,REJECTED,"Soybean,Bajra,Cotton"
1732,1822,FARM001732,AGR001732,5c623c3b-037a-4ca3-8d5b-06fb0a9ae7cc,1,32,423,VERIFIED,"Soybean,Bajra,Cotton"
1733,1823,FARM001733,AGR001733,1d6f0d9a-918c-4eca-85d9-d8e49cf4d446,8,38,233,REJECTED,"Soybean,Bajra,Cotton"
1734,1824,FARM001734,AGR001734,788cfef5-b89d-43bb-9ce3-827d26ae3dbd,8,24,57,VERIFIED,"Soybean,Bajra,Cotton"
1735,1825,FARM001735,AGR001735,5b44debb-465d-465d-807e-3fd9ab76675c,8,14,322,PENDING,"Soybean,Bajra,Cotton"
1736,1826,FARM001736,AGR001736,22c74c70-046a-45dc-ba7f-bb4fe3ab22d3,1,19,139,PENDING,"Soybean,Bajra,Cotton"
1737,1827,FARM001737,AGR001737,8e05a5eb-d52b-46e4-b751-b45a3df0d2e2,5,31,151,VERIFIED,"Soybean,Bajra,Cotton"
1738,1828,FARM001738,AGR001738,5768e911-0745-41a4-9e7b-1b673084d5bd,1,24,302,VERIFIED,"Soybean,Bajra,Cotton"
1739,1829,FARM001739,AGR001739,872ef75d-9d7a-485d-88d8-c1facce9d982,7,9,188,VERIFIED,"Soybean,Bajra,Cotton"
1740,1830,FARM001740,AGR001740,d57fd575-8380-4af0-84ce-69b699f66c94,7,11,258,PENDING,"Soybean,Bajra,Cotton"
1741,1831,FARM001741,AGR001741,5afd8b62-a814-4c3f-8c69-c9670c26dc3d,5,38,346,REJECTED,"Soybean,Bajra,Cotton"
1742,1832,FARM001742,AGR001742,8fc86d95-e2a8-49c8-97f9-40e9f2d1063d,2,2,10,VERIFIED,"Soybean,Bajra,Cotton"
1743,1833,FARM001743,AGR001743,534baa83-a993-48fa-bfcf-a1a03d0a653f,7,20,248,VERIFIED,"Soybean,Bajra,Cotton"
